Datetime,Open,High,Low,Close,Adj Close,Volume
2022-11-30 09:30:00,4.690000057220459,4.690000057220459,4.690000057220459,4.690000057220459,4.690000057220459,0
2022-11-30 09:32:00,4.670000076293945,4.730000019073486,4.670000076293945,4.730000019073486,4.730000019073486,4074
2022-11-30 09:33:00,4.710000038146973,4.710000038146973,4.695000171661377,4.695000171661377,4.695000171661377,680
2022-11-30 09:36:00,4.718100070953369,4.71999979019165,4.684999942779541,4.684999942779541,4.684999942779541,3907
2022-11-30 09:38:00,4.659999847412109,4.659999847412109,4.659999847412109,4.659999847412109,4.659999847412109,395
2022-11-30 09:39:00,4.639999866485596,4.639999866485596,4.639999866485596,4.639999866485596,4.639999866485596,346
2022-11-30 09:40:00,4.610000133514404,4.610000133514404,4.610000133514404,4.610000133514404,4.610000133514404,210
2022-11-30 09:41:00,4.619999885559082,4.619999885559082,4.619999885559082,4.619999885559082,4.619999885559082,222
2022-11-30 09:47:00,4.625,4.625,4.625,4.625,4.625,193
2022-11-30 09:48:00,4.619999885559082,4.620200157165527,4.614999771118164,4.620200157165527,4.620200157165527,880
2022-11-30 09:49:00,4.630000114440918,4.630000114440918,4.630000114440918,4.630000114440918,4.630000114440918,693
2022-11-30 09:52:00,4.614999771118164,4.619999885559082,4.614999771118164,4.619999885559082,4.619999885559082,810
2022-11-30 09:53:00,4.610000133514404,4.610000133514404,4.610000133514404,4.610000133514404,4.610000133514404,1062
2022-11-30 09:55:00,4.619999885559082,4.632999897003174,4.619999885559082,4.632999897003174,4.632999897003174,2579
2022-11-30 09:57:00,4.635000228881836,4.639999866485596,4.635000228881836,4.639999866485596,4.639999866485596,327
2022-11-30 09:59:00,4.650000095367432,4.650000095367432,4.650000095367432,4.650000095367432,4.650000095367432,242
2022-11-30 10:00:00,4.650000095367432,4.650000095367432,4.639999866485596,4.639999866485596,4.639999866485596,685
2022-11-30 10:01:00,4.631499767303467,4.631499767303467,4.619999885559082,4.619999885559082,4.619999885559082,1100
2022-11-30 10:02:00,4.619999885559082,4.619999885559082,4.619999885559082,4.619999885559082,4.619999885559082,723
2022-11-30 10:07:00,4.639999866485596,4.639999866485596,4.639999866485596,4.639999866485596,4.639999866485596,818
2022-11-30 10:12:00,4.64900016784668,4.64900016784668,4.64900016784668,4.64900016784668,4.64900016784668,194
2022-11-30 10:14:00,4.639999866485596,4.670000076293945,4.639999866485596,4.670000076293945,4.670000076293945,2621
2022-11-30 10:17:00,4.669000148773193,4.669000148773193,4.65500020980835,4.65500020980835,4.65500020980835,620
2022-11-30 10:20:00,4.650000095367432,4.65500020980835,4.650000095367432,4.65500020980835,4.65500020980835,221
