Datetime,Open,High,Low,Close,Adj Close,Volume
2022-12-05 09:30:00,20.040000915527344,20.149999618530273,20.020000457763672,20.023000717163086,20.023000717163086,160637
2022-12-05 09:31:00,20.010000228881836,20.020000457763672,19.969999313354492,20.0,20.0,74210
2022-12-05 09:32:00,20.010000228881836,20.010000228881836,19.940000534057617,19.959999084472656,19.959999084472656,29208
2022-12-05 09:33:00,19.959999084472656,19.989999771118164,19.940000534057617,19.940000534057617,19.940000534057617,33279
2022-12-05 09:34:00,19.950000762939453,19.959999084472656,19.90999984741211,19.93000030517578,19.93000030517578,49933
2022-12-05 09:35:00,19.934999465942383,19.934999465942383,19.899999618530273,19.899999618530273,19.899999618530273,17650
2022-12-05 09:36:00,19.899999618530273,19.940000534057617,19.8799991607666,19.93000030517578,19.93000030517578,48628
2022-12-05 09:37:00,19.93000030517578,19.959999084472656,19.90999984741211,19.90999984741211,19.90999984741211,32099
2022-12-05 09:38:00,19.915000915527344,19.934999465942383,19.90999984741211,19.90999984741211,19.90999984741211,14114
2022-12-05 09:39:00,19.90999984741211,19.915000915527344,19.8799991607666,19.8799991607666,19.8799991607666,25397
2022-12-05 09:40:00,19.889999389648438,19.889999389648438,19.860000610351562,19.8799991607666,19.8799991607666,27236
2022-12-05 09:41:00,19.8799991607666,19.90999984741211,19.8799991607666,19.90999984741211,19.90999984741211,39946
2022-12-05 09:42:00,19.90999984741211,19.920000076293945,19.905000686645508,19.905000686645508,19.905000686645508,13528
2022-12-05 09:43:00,19.899999618530273,19.90999984741211,19.899999618530273,19.905000686645508,19.905000686645508,6543
2022-12-05 09:44:00,19.909000396728516,19.915000915527344,19.905000686645508,19.915000915527344,19.915000915527344,5890
2022-12-05 09:45:00,19.915000915527344,19.920000076293945,19.895000457763672,19.895000457763672,19.895000457763672,6907
2022-12-05 09:46:00,19.889999389648438,19.899999618530273,19.8799991607666,19.899999618530273,19.899999618530273,31721
2022-12-05 09:47:00,19.899999618530273,19.90999984741211,19.8799991607666,19.899999618530273,19.899999618530273,56286
2022-12-05 09:48:00,19.905000686645508,19.90999984741211,19.899999618530273,19.905000686645508,19.905000686645508,4334
2022-12-05 09:49:00,19.899999618530273,19.90999984741211,19.899999618530273,19.90999984741211,19.90999984741211,5613
2022-12-05 09:50:00,19.899999618530273,19.905000686645508,19.889999389648438,19.899999618530273,19.899999618530273,17587
